-1.7111262e6	3.1955322e6	-6.7428495e6	-6844.6084	1240.4457	2452.218	-359940.3	4.7857855e6	-5.8356955e6	6054.6206	3955.017	1855.8191	3.3372145e6	7.952988e6	-1.9701071e6	4285.63	-1963.0781	4244.853	4.335798e6	-3.0561608e6	-4.0370378e6	1591.7687	6850.994	-4508.71	894437.0	5.2650745e6	5.861453e6	-636.92395	-5231.702	4785.941	6.161217e6	-675415.25	5.488874e6	17.139153	-6594.5186	-1783.6787	-89079.44	-7.990403e6	-1.3987839e6	1515.3556	1016.43945	-6719.331	-6.6362855e6	672432.75	3.1465062e6	-2645.003	-1917.5227	-6904.185	-34960.77	-4.582042e6	-7.0128315e6	5741.06	2904.1543	-2000.9034	2.4371285e6	3.0811062e6	6.694061e6	6860.965	-1850.1349	-1523.2667
-1.7220776e6	3.197517e6	-6.738926e6	-6842.176	1235.9032	2461.803	-350252.94	4.7921135e6	-5.832726e6	6055.153	3947.9412	1864.4474	3.3440715e6	7.949847e6	-1.9633154e6	4282.556	-1970.4032	4246.668	4.338345e6	-3.0451992e6	-4.0442515e6	1582.4338	6857.574	-4500.0186	893417.94	5.2567035e6	5.8691105e6	-638.06805	-5238.437	4778.4434	6.1612445e6	-685966.44	5.48602e6	10.21503	-6593.76	-1789.8473	-86654.87	-7.988777e6	-1.4095349e6	1515.462	1025.9845	-6717.66	-6.6405175e6	669364.7	3.1354595e6	-2634.4526	-1918.5918	-6909.1875	-25775.074	-4.577395e6	-7.016033e6	5741.098	2909.1252	-1993.2955	2.448106e6	3.078146e6	6.691624e6	6857.6406	-1854.3373	-1532.3971
-1.7330251e6	3.1994945e6	-6.734987e6	-6839.728	1231.3575	2471.383	-340564.7	4.7984305e6	-5.829743e6	6055.6704	3940.8594	1873.067	3.3509238e6	7.9466945e6	-1.9565206e6	4279.474	-1977.7296	4248.477	4.340877e6	-3.034227e6	-4.0514515e6	1573.0977	6864.1274	-4491.3154	892397.0	5.248322e6	5.876756e6	-639.2109	-5245.1606	4770.936	6.161261e6	-696516.44	5.483156e6	3.2883582	-6592.9883	-1796.0149	-84230.13	-7.9871355e6	-1.4202831e6	1515.5654	1035.5267	-6715.9766	-6.6447325e6	666295.0	3.124405e6	-2623.8904	-1919.6564	-6914.1743	-16589.318	-4.5727405e6	-7.0192225e6	5741.126	2914.0908	-1985.6844	2.4590782e6	3.0751792e6	6.689172e6	6854.302	-1858.5354	-1541.5233
-1.7439688e6	3.2014648e6	-6.731033e6	-6837.264	1226.8088	2480.9583	-330875.62	4.8047355e6	-5.826746e6	6056.1733	3933.7717	1881.6779	3.3577708e6	7.94353e6	-1.9497231e6	4276.3843	-1985.0575	4250.2812	4.343394e6	-3.0232445e6	-4.0586378e6	1563.7604	6870.654	-4482.6006	891374.25	5.23993e6	5.8843895e6	-640.35236	-5251.874	4763.419	6.161266e6	-707065.25	5.4802825e6	-3.6408534	-6592.205	-1802.1814	-81805.23	-7.9854785e6	-1.4310286e6	1515.6661	1045.0663	-6714.2803	-6.6489305e6	663223.5	3.1133422e6	-2613.3164	-1920.7167	-6919.1465	-7403.5166	-4.568078e6	-7.0223995e6	5741.144	2919.0513	-1978.0702	2.4700452e6	3.0722055e6	6.6867055e6	6850.948	-1862.7292	-1550.6458
-1.7549082e6	3.2034275e6	-6.7270635e6	-6834.7847	1222.257	2490.5283	-321185.72	4.8110295e6	-5.8237355e6	6056.6616	3926.6785	1890.28	3.364613e6	7.940354e6	-1.9429226e6	4273.286	-1992.3868	4252.08	4.345896e6	-3.0122512e6	-4.0658098e6	1554.4219	6877.154	-4473.8745	890349.7	5.231527e6	5.892011e6	-641.49255	-5258.5767	4755.892	6.1612605e6	-717612.75	5.477399e6	-10.572596	-6591.4097	-1808.347	-79380.16	-7.9838065e6	-1.4417715e6	1515.7638	1054.6029	-6712.5713	-6.653112e6	660150.4	3.1022715e6	-2602.731	-1921.7726	-6924.103	1782.3138	-4.5634075e6	-7.0255645e6	5741.152	2924.0063	-1970.4528	2.4810068e6	3.0692252e6	6.6842245e6	6847.58	-1866.9186	-1559.764
-1.765844e6	3.2053832e6	-6.7230785e6	-6832.289	1217.702	2500.0935	-311495.06	4.8173125e6	-5.820711e6	6057.1357	3919.5796	1898.8733	3.3714502e6	7.937166e6	-1.9361194e6	4270.1797	-1999.7175	4253.874	4.348383e6	-3.001248e6	-4.072968e6	1545.0824	6883.6274	-4465.1367	889323.3	5.223113e6	5.8996205e6	-642.6314	-5265.2686	4748.3555	6.1612435e6	-728159.06	5.4745055e6	-17.506857	-6590.602	-1814.5116	-76954.94	-7.982119e6	-1.4525116e6	1515.8585	1064.1368	-6710.8496	-6.6572765e6	657075.56	3.091193e6	-2592.1335	-1922.8241	-6929.0444	10968.157	-4.558729e6	-7.028717e6	5741.15	2928.9563	-1962.8322	2.4919628e6	3.066238e6	6.681729e6	6844.1973	-1871.1036	-1568.8784
-1.7767756e6	3.2073315e6	-6.7190785e6	-6829.7783	1213.144	2509.6536	-301803.66	4.8235835e6	-5.8176725e6	6057.595	3912.4749	1907.4579	3.3782825e6	7.9339665e6	-1.9293131e6	4267.0654	-2007.0497	4255.6626	4.350855e6	-2.990234e6	-4.0801122e6	1535.7418	6890.074	-4456.3877	888295.1	5.214689e6	5.907218e6	-643.769	-5271.9497	4740.809	6.1612155e6	-738704.0	5.4716025e6	-24.44363	-6589.782	-1820.6752	-74529.56	-7.9804165e6	-1.463249e6	1515.9504	1073.6678	-6709.115	-6.661424e6	653999.0	3.0801065e6	-2581.5244	-1923.8712	-6933.9707	20153.998	-4.5540425e6	-7.0318575e6	5741.138	2933.901	-1955.2084	2.5029135e6	3.0632442e6	6.6792185e6	6840.7993	-1875.2844	-1577.9888
-1.7877032e6	3.2092725e6	-6.715063e6	-6827.2515	1208.583	2519.2087	-292111.5	4.8298435e6	-5.8146205e6	6058.04	3905.3643	1916.0337	3.38511e6	7.9307555e6	-1.9225041e6	4263.943	-2014.3832	4257.446	4.3533125e6	-2.97921e6	-4.0872425e6	1526.4004	6896.4946	-4447.6274	887265.06	5.2062535e6	5.914803e6	-644.9052	-5278.6196	4733.253	6.161176e6	-749247.6	5.4686895e6	-31.382904	-6588.95	-1826.8378	-72104.05	-7.9786985e6	-1.4739835e6	1516.0394	1083.196	-6707.368	-6.6655545e6	650920.8	3.0690122e6	-2570.9038	-1924.914	-6938.8813	29339.818	-4.5493485e6	-7.034986e6	5741.116	2938.8403	-1947.5815	2.5138588e6	3.0602438e6	6.676694e6	6837.387	-1879.4607	-1587.095
-1.7986269e6	3.2112062e6	-6.711032e6	-6824.709	1204.0189	2528.7585	-282418.66	4.8360925e6	-5.811555e6	6058.47	3898.2483	1924.6007	3.3919322e6	7.9275325e6	-1.9156921e6	4260.812	-2021.7181	4259.224	4.3557545e6	-2.9681755e6	-4.0943588e6	1517.0579	6902.888	-4438.856	886233.25	5.197808e6	5.9223765e6	-646.04016	-5285.2793	4725.687	6.161126e6	-759790.0	5.4657665e6	-38.32467	-6588.106	-1832.9994	-69678.38	-7.9769655e6	-1.4847154e6	1516.1255	1092.7213	-6705.6084	-6.6696675e6	647840.94	3.05791e6	-2560.2715	-1925.9523	-6943.777	38525.605	-4.5446465e6	-7.038102e6	5741.0845	2943.7744	-1939.9517	2.5247988e6	3.0572368e6	6.6741545e6	6833.96	-1883.6327	-1596.1971
-1.8095464e6	3.2131328e6	-6.706986e6	-6822.151	1199.4517	2538.3035	-272725.1	4.8423295e6	-5.8084755e6	6058.886	3891.1267	1933.1588	3.3987495e6	7.9242975e6	-1.9088774e6	4257.673	-2029.0544	4260.9966	4.358182e6	-2.957131e6	-4.1014608e6	1507.7146	6909.255	-4430.0737	885199.56	5.1893515e6	5.9299375e6	-647.17377	-5291.928	4718.112	6.1610645e6	-770330.94	5.4628335e6	-45.268913	-6587.2495	-1839.1598	-67252.58	-7.975217e6	-1.4954444e6	1516.2087	1102.2438	-6703.8364	-6.673764e6	644759.44	3.0468e6	-2549.6274	-1926.9861	-6948.6567	47711.34	-4.5399365e6	-7.041206e6	5741.0425	2948.7034	-1932.3186	2.535733e6	3.054223e6	6.6716005e6	6830.518	-1887.8003	-1605.2952
-1.8204619e6	3.2150518e6	-6.702925e6	-6819.577	1194.8815	2547.8433	-263030.88	4.8485555e6	-5.8053825e6	6059.2876	3883.9993	1941.7081	3.4055618e6	7.921051e6	-1.9020598e6	4254.526	-2036.3922	4262.764	4.360594e6	-2.9460762e6	-4.108549e6	1498.3705	6915.595	-4421.28	884164.06	5.1808845e6	5.9374865e6	-648.306	-5298.566	4710.5264	6.1609925e6	-780870.56	5.459891e6	-52.21563	-6586.3813	-1845.3193	-64826.645	-7.9734535e6	-1.5061705e6	1516.289	1111.7633	-6702.0513	-6.6778435e6	641676.25	3.035682e6	-2538.972	-1928.0155	-6953.5215	56897.008	-4.5352185e6	-7.044298e6	5740.9907	2953.6267	-1924.6824	2.5466618e6	3.0512025e6	6.669032e6	6827.0615	-1891.9634	-1614.3892
-1.8313731e6	3.2169638e6	-6.6988485e6	-6816.988	1190.3082	2557.3777	-253336.02	4.8547695e6	-5.802276e6	6059.675	3876.8665	1950.2487	3.412369e6	7.917793e6	-1.8952394e6	4251.3706	-2043.7313	4264.527	4.3629915e6	-2.9350112e6	-4.115623e6	1489.0255	6921.9087	-4412.475	883126.8	5.1724065e6	5.9450235e6	-649.437	-5305.193	4702.9316	6.1609085e6	-791408.75	5.4569385e6	-59.164806	-6585.5005	-1851.4777	-62400.582	-7.9716745e6	-1.5168938e6	1516.3663	1121.2799	-6700.2534	-6.681906e6	638591.44	3.0245565e6	-2528.305	-1929.0405	-6958.3706	66082.59	-4.5304925e6	-7.0473775e6	5740.929	2958.545	-1917.0432	2.5575852e6	3.0481752e6	6.666449e6	6823.591	-1896.1222	-1623.4789
-1.8422804e6	3.2188682e6	-6.6947565e6	-6814.3823	1185.732	2566.907	-243640.53	4.8609725e6	-5.7991555e6	6060.0474	3869.728	1958.7803	3.4191712e6	7.914523e6	-1.8884161e6	4248.207	-2051.0718	4266.2837	4.365374e6	-2.9239362e6	-4.122683e6	1479.6798	6928.196	-4403.659	882087.7	5.1639185e6	5.952548e6	-650.56665	-5311.809	4695.327	6.160814e6	-801945.56	5.453976e6	-66.11644	-6584.6074	-1857.635	-59974.4	-7.9698805e6	-1.5276141e6	1516.4408	1130.7937	-6698.4434	-6.685951e6	635505.0	3.013423e6	-2517.6262	-1930.0612	-6963.2046	75268.08	-4.525759e6	-7.0504445e6	5740.8574	2963.458	-1909.4009	2.568503e6	3.0451415e6	6.6638515e6	6820.105	-1900.2765	-1632.5646
-1.8531834e6	3.2207652e6	-6.6906495e6	-6811.7617	1181.1528	2576.4312	-233944.45	4.867164e6	-5.7960215e6	6060.4053	3862.5842	1967.303	3.4259682e6	7.911241e6	-1.8815901e6	4245.035	-2058.4136	4268.0356	4.3677415e6	-2.912851e6	-4.1297288e6	1470.3335	6934.4556	-4394.8325	881046.8	5.1554195e6	5.9600605e6	-651.695	-5318.4146	4687.713	6.1607085e6	-812480.94	5.451004e6	-73.0705	-6583.702	-1863.7911	-57548.09	-7.9680715e6	-1.5383316e6	1516.5125	1140.3044	-6696.62	-6.6899795e6	632416.9	3.002282e6	-2506.9363	-1931.0773	-6968.0225	84453.45	-4.5210175e6	-7.0534995e6	5740.776	2968.3655	-1901.7556	2.579415e6	3.042101e6	6.6612395e6	6816.6045	-1904.4264	-1641.646
-1.8640821e6	3.2226552e6	-6.686527e6	-6809.125	1176.5706	2585.95	-224247.81	4.8733445e6	-5.792874e6	6060.749	3855.4348	1975.8168	3.4327605e6	7.9079475e6	-1.8747612e6	4241.855	-2065.7568	4269.7817	4.370094e6	-2.901756e6	-4.1367605e6	1460.9866	6940.6895	-4385.995	880004.06	5.14691e6	5.967561e6	-652.82196	-5325.0093	4680.089	6.1605915e6	-823014.9	5.448022e6	-80.02701	-6582.7847	-1869.9463	-55121.67	-7.966247e6	-1.5490462e6	1516.581	1149.8121	-6694.7847	-6.6939905e6	629327.1	2.991133e6	-2496.2346	-1932.0889	-6972.825	93638.695	-4.516268e6	-7.0565425e6	5740.6846	2973.2678	-1894.1072	2.5903218e6	3.039054e6	6.658613e6	6813.09	-1908.5718	-1650.7233
-1.8749768e6	3.2245378e6	-6.6823895e6	-6806.4727	1171.9854	2595.4636	-214550.61	4.879513e6	-5.7897125e6	6061.078	3848.2798	1984.3218	3.4395472e6	7.9046425e6	-1.8679296e6	4238.667	-2073.1013	4271.523	4.3724315e6	-2.8906508e6	-4.1437782e6	1451.639	6946.896	-4377.1465	878959.56	5.13839e6	5.975049e6	-653.94763	-5331.593	4672.4556	6.1604635e6	-833547.3	5.44503e6	-86.98593	-6581.855	-1876.1003	-52695.14	-7.964407e6	-1.5597579e6	1516.6469	1159.3169	-6692.9365	-6.6979845e6	626235.8	2.9799765e6	-2485.5215	-1933.0961	-6977.6123	102823.79	-4.511511e6	-7.059573e6	5740.583	2978.1648	-1886.4558	2.6012225e6	3.0360002e6	6.6559715e6	6809.56	-1912.7129	-1659.7963
-1.8858671e6	3.2264128e6	-6.678237e6	-6803.8047	1167.3972	2604.972	-204852.89	4.8856705e6	-5.7865375e6	6061.393	3841.1194	1992.8177	3.4463292e6	7.9013255e6	-1.8610951e6	4235.4707	-2080.4473	4273.259	4.374754e6	-2.8795358e6	-4.1507815e6	1442.2909	6953.076	-4368.287	877913.25	5.1298595e6	5.982525e6	-655.07196	-5338.1655	4664.8125	6.160324e6	-844078.25	5.442028e6	-93.947266	-6580.913	-1882.2532	-50268.508	-7.962552e6	-1.5704666e6	1516.7097	1168.8187	-6691.0757	-6.7019615e6	623142.9	2.9688125e6	-2474.7969	-1934.0988	-6982.384	112008.72	-4.5067455e6	-7.0625915e6	5740.471	2983.0566	-1878.8014	2.6121178e6	3.03294e6	6.653316e6	6806.016	-1916.8494	-1668.865
-1.8967532e6	3.2282808e6	-6.674069e6	-6801.121	1162.806	2614.475	-195154.66	4.891816e6	-5.783349e6	6061.6934	3833.9536	2001.3048	3.453106e6	7.897997e6	-1.8542579e6	4232.2656	-2087.7944	4274.9897	4.377062e6	-2.8684108e6	-4.1577708e6	1432.9424	6959.2295	-4359.4175	876865.1	5.1213185e6	5.9899885e6	-656.19495	-5344.7275	4657.16	6.160174e6	-854607.75	5.4390165e6	-100.910995	-6579.959	-1888.405	-47841.77	-7.960682e6	-1.5811724e6	1516.7697	1178.3175	-6689.202	-6.705921e6	620048.3	2.9576405e6	-2464.061	-1935.0969	-6987.139	121193.48	-4.501973e6	-7.0655975e6	5740.35	2987.9429	-1871.1439	2.6230075e6	3.029873e6	6.650646e6	6802.457	-1920.9814	-1677.9296
-1.907635e6	3.2301412e6	-6.6698855e6	-6798.4224	1158.212	2623.9727	-185455.95	4.8979505e6	-5.780147e6	6061.9795	3826.7825	2009.7828	3.4598775e6	7.8946565e6	-1.847418e6	4229.0527	-2095.143	4276.715	4.3793545e6	-2.857276e6	-4.164746e6	1423.5934	6965.3564	-4350.5366	875815.2	5.112767e6	5.99744e6	-657.3166	-5351.2783	4649.498	6.1600125e6	-865135.7	5.435995e6	-107.87712	-6578.9927	-1894.5555	-45414.94	-7.9587965e6	-1.591875e6	1516.8268	1187.8132	-6687.316	-6.7098635e6	616952.1	2.9464612e6	-2453.3135	-1936.0907	-6991.8794	130378.04	-4.497192e6	-7.068591e6	5740.2188	2992.8237	-1863.4835	2.6338915e6	3.0267995e6	6.647961e6	6798.884	-1925.1091	-1686.9897
-1.9185125e6	3.2319942e6	-6.6656875e6	-6795.707	1153.615	2633.4648	-175756.78	4.9040735e6	-5.7769315e6	6062.251	3819.606	2018.252	3.466644e6	7.891304e6	-1.8405752e6	4225.832	-2102.493	4278.4346	4.3816325e6	-2.8461315e6	-4.1717068e6	1414.244	6971.456	-4341.6455	874763.5	5.104205e6	6.0048795e6	-658.4369	-5357.8184	4641.826	6.15984e6	-875662.06	5.432964e6	-114.84563	-6578.014	-1900.7051	-42988.016	-7.956896e6	-1.6025748e6	1516.8809	1197.3059	-6685.4175	-6.713789e6	613854.4	2.9352742e6	-2442.555	-1937.08	-6996.604	139562.39	-4.4924035e6	-7.071573e6	5740.077	2997.6995	-1855.8201	2.6447698e6	3.0237192e6	6.645262e6	6795.296	-1929.2322	-1696.0457
-1.9293856e6	3.23384e6	-6.661474e6	-6792.9766	1149.0151	2642.952	-166057.17	4.9101845e6	-5.773702e6	6062.509	3812.4243	2026.712	3.4734055e6	7.88794e6	-1.8337298e6	4222.6025	-2109.8442	4280.1494	4.383895e6	-2.8349772e6	-4.1786535e6	1404.8943	6977.5293	-4332.7437	873710.0	5.095632e6	6.012306e6	-659.55585	-5364.3477	4634.145	6.159656e6	-886186.9	5.4299225e6	-121.816505	-6577.023	-1906.8534	-40561.008	-7.9549805e6	-1.6132714e6	1516.9321	1206.7955	-6683.5063	-6.717697e6	610755.06	2.9240795e6	-2431.7847	-1938.0647	-7001.3125	148746.52	-4.4876075e6	-7.074542e6	5739.926	3002.5698	-1848.1537	2.655642e6	3.0206325e6	6.6425485e6	6791.6934	-1933.3508	-1705.0972
-1.9402544e6	3.2356785e6	-6.657245e6	-6790.2305	1144.4122	2652.4333	-156357.16	4.9162845e6	-5.7704595e6	6062.7515	3805.237	2035.1632	3.4801615e6	7.8845645e6	-1.8268815e6	4219.3647	-2117.1968	4281.859	4.386143e6	-2.8238132e6	-4.1855858e6	1395.5443	6983.5757	-4323.8315	872654.75	5.0870495e6	6.019721e6	-660.67346	-5370.8657	4626.4546	6.159461e6	-896710.1	5.4268715e6	-128.78975	-6576.0195	-1913.0005	-38133.918	-7.9530495e6	-1.623965e6	1516.9806	1216.282	-6681.582	-6.7215875e6	607654.2	2.9128775e6	-2421.0034	-1939.0449	-7006.0054	157930.39	-4.482803e6	-7.077499e6	5739.7646	3007.4346	-1840.4844	2.6665088e6	3.017539e6	6.63982e6	6788.0767	-1937.465	-1714.1444
-1.9511188e6	3.2375095e6	-6.653001e6	-6787.4688	1139.8065	2661.9094	-146656.77	4.922373e6	-5.767203e6	6062.9805	3798.0447	2043.6053	3.4869125e6	7.881177e6	-1.8200305e6	4216.119	-2124.5505	4283.5625	4.388376e6	-2.8126395e6	-4.192504e6	1386.1941	6989.5957	-4314.9087	871597.6	5.078456e6	6.027123e6	-661.78973	-5377.3726	4618.7544	6.159255e6	-907231.75	5.423811e6	-135.76534	-6575.0044	-1919.1464	-35706.746	-7.9511035e6	-1.6346555e6	1517.026	1225.7654	-6679.646	-6.7254615e6	604551.7	2.901668e6	-2410.2107	-1940.0206	-7010.6826	167114.02	-4.4779915e6	-7.080444e6	5739.5933	3012.2942	-1832.8121	2.6773698e6	3.0144392e6	6.6370775e6	6784.445	-1941.5746	-1723.1873
-1.9619788e6	3.2393332e6	-6.648742e6	-6784.6914	1135.1979	2671.38	-136955.98	4.92845e6	-5.7639335e6	6063.195	3790.847	2052.0383	3.4936582e6	7.8777775e6	-1.8131768e6	4212.8647	-2131.9058	4285.261	4.390594e6	-2.801456e6	-4.199408e6	1376.8436	6995.5884	-4305.9756	870538.8	5.069852e6	6.034513e6	-662.9046	-5383.869	4611.0444	6.159038e6	-917751.75	5.4207405e6	-142.74327	-6573.9766	-1925.2911	-33279.504	-7.9491425e6	-1.645343e6	1517.0686	1235.2457	-6677.697	-6.7293175e6	601447.7	2.8904508e6	-2399.4067	-1940.9917	-7015.344	176297.36	-4.4731715e6	-7.0833765e6	5739.412	3017.1484	-1825.1368	2.6882248e6	3.0113325e6	6.6343205e6	6780.799	-1945.6797	-1732.2257
